die_id,latent_die_stress,latent_cell_fault,latent_tsv_open_fault,latent_tsv_short_fault,latent_local_cluster,actual_tsv_copper_void_pct,actual_tsv_diameter_um,actual_tsv_etched_depth_um,actual_critical_dimension_nm,actual_film_thickness_nm
D0103008,-0.63980569,0,0,0,7.8619713e-08,0.24412074,5.0272826,65.434683,23.924744,39.716738
D0103009,-0.61580684,0,0,0,0,0.28272815,4.9493543,64.541115,23.711148,39.813934
D0103010,0.23965506,0,0,0,0,0.27066973,5.0668776,65.099872,24.185122,40.091927
D0103011,0.071416609,0,0,0,0,0.27309477,5.0328367,65.123901,24.520202,39.121995
D0103012,-1.1577467,0,0,0,0,0.16185277,4.9435756,64.28748,23.796373,39.500637
D0103013,-0.76865711,0,0,0,0,0.30447594,5.0438323,64.770049,23.808762,39.203611
D0103014,-0.33113896,0,0,0,0,0.25168295,5.0359897,65.882362,23.854329,39.800927
D0103015,-0.62362364,0,0,0,0,0.22383873,5.0448205,64.632495,23.556834,39.591708
D0103016,-0.26006982,0,0,0,0,0.29144297,5.0387679,65.893724,24.044689,39.947159
D0103017,-0.70578579,0,0,0,0,0.29661864,5.0775558,64.692037,23.877339,40.597768
D0103018,-0.35121185,0,0,0,0,0.25256014,4.981712,65.39908,23.672262,39.866269
D0103019,-0.47267084,0,0,0,0,0.41262616,5.0008096,65.554193,24.069319,39.793259
D0103020,0.077141831,0,0,0,0,0.38098437,5.0538443,64.84438,23.987693,39.795961
D0103021,-0.65714335,0,0,0,0,0.280462,4.9579569,65.192855,24.229264,39.494178
D0103022,-0.32022142,0,0,0,0,0.27265065,5.0435052,65.079221,23.905297,39.715108
D0103023,-0.88897202,0,0,0,0,0.24994376,5.0532947,65.214871,23.949756,40.226714
D0103024,-0.98308352,0,0,0,0,0.23426572,5.0327225,65.636129,23.491272,39.949423
D0103025,-0.35799509,0,0,0,0,0.51725818,4.9875294,64.543882,23.771765,40.189725
D0103026,-1.0674403,0,0,0,0,0.42095955,5.0747412,65.250241,23.879366,39.488703
D0103027,-0.54450095,0,0,0,0,0.24562358,5.0122698,64.571781,23.697341,39.394918
D0103028,-0.94273108,0,0,0,0,0.21730045,5.1552434,65.011625,23.674554,39.529669
D0103029,-0.47908543,0,0,0,0,0.38003766,5.0154605,65.108389,23.901272,39.519354
D0103030,-0.17741979,0,0,0,0,0.26503154,5.0819245,64.85443,24.16336,39.618308
D0103031,-0.36454415,0,0,0,0,0.2898793,5.1021475,64.834645,23.83771,39.311768
D0103032,-0.30563865,0,0,0,0,0.38908801,5.0779531,64.727288,23.848342,39.435465
D0103033,-0.21642532,0,0,0,0,0.21843604,5.0456283,65.661286,23.626183,39.86248
D0103034,-1.210669,0,0,0,0,0.22602968,5.1037561,65.182181,23.543749,39.969979
D0103035,-1.089954,0,0,0,0,0.25390697,4.9803021,64.856869,23.780852,40.032397
D0103036,-0.87209061,0,0,0,0,0.37517082,5.105485,65.551819,23.91483,39.038862
D0103037,-0.78125049,0,0,0,0,0.41234153,5.048353,65.386963,23.537583,39.71287
D0103038,-0.55896523,0,0,0,0,0.36342195,5.0767247,65.200262,23.828933,39.40377
D0103039,-0.57764467,0,0,0,0,0.24628403,4.9432119,64.512824,23.670425,39.936035
D0103040,-0.76128402,0,0,0,0,0.37892001,4.9769254,64.3813,23.790402,39.527304
D0103041,-0.56871822,0,0,0,0,0.22680666,4.9097255,65.372305,23.862761,39.289704
D0103042,-0.67319666,0,0,0,0,0.14903835,5.035756,64.358477,23.868873,40.132698
D0103043,-0.38720332,0,0,0,0,0.19514487,5.0349806,65.123923,24.001218,40.206215
D0103044,-0.04600092,0,0,0,0,0.14044674,4.9655703,64.143149,23.911344,39.268931
D0103045,-0.35813304,0,0,0,0,0.19669981,5.0009818,64.769323,23.753348,40.093517
D0103046,-0.42135284,0,0,0,0,0.094066488,5.0522609,65.02936,23.962761,39.879646
D0103047,-1.061261,0,0,0,0,0.099190865,5.0191424,64.373658,23.652757,39.721266
D0103048,-0.40346421,0,0,0,0,0.1898313,4.9440508,64.529826,24.376155,40.147761
D0103049,-0.60297945,0,0,0,0,0.10067073,4.8176041,65.071638,24.075045,39.849292
D0103050,-0.47231122,0,0,0,0,0.091188018,5.0028632,64.554799,23.979619,39.882821
D0103051,-0.29001909,0,0,0,0,0.35797554,4.9213807,64.974845,24.070206,40.689731
D0103052,-0.69713401,0,0,0,0,0.41764466,5.0127321,64.726765,23.648734,39.667355
D0103053,-0.69095828,0,0,0,0,0.14283529,4.892811,64.558473,23.897005,39.756726
D0103054,-0.70109415,0,0,0,0,0.1976195,4.9567097,64.485975,24.274952,39.575048
D0103055,-1.008068,0,0,0,0,0.09064815,4.9607354,65.455703,23.874295,39.912376
D0103056,-0.18112594,0,0,0,0,0.21796257,5.0812178,64.321315,23.968696,39.897865
D0103057,-1.0126049,0,0,0,0,0.10022396,4.9722984,65.043729,23.80443,40.107719
D0103058,-0.83598412,0,0,0,0,0.18039526,4.9711061,64.783047,23.78183,40.229331
D0103059,-1.2737226,0,0,0,0,0.19255414,4.9576842,64.772483,23.469989,40.061597
D0103060,-0.92310673,0,0,0,0,0.24339361,5.0247052,64.937116,23.902092,39.011075
D0103061,-0.90684263,0,0,0,0,0.13099065,5.0299737,65.827326,23.792365,40.301097
D0103062,-1.049056,0,0,0,0,0.15898024,5.0040693,65.495167,23.744954,40.008982
D0103063,-0.37245363,0,0,0,0,0.067805753,4.9553175,64.48278,23.971393,39.348421
D0103064,-1.0757959,0,0,0,0,0.15744214,4.8785114,65.048652,23.905052,39.694901
D0103065,-0.34643547,0,0,0,0,0.3945188,5.009045,64.456048,23.950545,39.962319
D0103066,-0.43407461,0,0,0,0,0.12293654,4.9810693,63.997393,24.204316,40.443078
D0103067,0.064980457,0,0,0,0,0.21307758,4.9949859,64.724125,24.069843,40.361486
D0103068,-0.57541314,0,0,0,0,0.17355478,5.1053236,65.366775,24.064918,39.896719
D0103069,-0.23642579,0,0,0,0,0.13757929,5.1041065,65.463053,24.261811,40.086704
D0103070,-0.46396892,0,0,0,0,0.17047419,5.0064229,64.233101,23.897242,39.869017
D0103071,-0.34880384,0,0,0,0,0.20415714,5.0509345,65.297598,23.829134,39.735925
D0103072,-0.71121368,0,0,0,0,0.15575662,4.9294707,63.974934,23.823199,40.361258
D0103073,-0.16202398,0,0,0,0,0.9238547,5.1198554,65.712324,24.751166,42.933118
D0103074,-1.1158468,0,0,0,0,0.42655499,5.1730052,66.454837,24.372919,41.787267
D0103075,-0.68398995,0,0,0,0,0.40373183,5.0706035,66.489163,24.69828,42.196685
D0103076,-0.25744747,0,0,0,0,0.67031685,5.062536,65.558463,24.735608,42.258571
D0103077,-0.52273656,0,0,0,0,0.62264814,5.171816,66.48139,24.791814,42.892566
D0103078,-0.21811841,0,0,0,0,0.57594774,5.2870202,65.606767,24.422848,42.067813
D0103079,-0.80973087,0,0,0,0,0.34418671,5.175606,65.619813,24.278193,42.450483
D0103080,0.3835159,0,0,0,0,0.81528342,5.1774673,65.847846,24.472946,41.786574
D0103081,-0.14601807,0,0,0,0,0.2800744,5.0715945,65.244572,24.541187,42.63383
D0103082,-0.95889774,0,0,0,0,0.50125824,5.09844,66.212147,24.44879,41.654129
D0103083,-0.054940205,0,0,0,0,0.7694378,5.1661893,66.388397,24.419184,42.245467
D0103084,-0.35324259,0,0,0,0,0.40459919,5.2010643,66.912804,24.568988,42.316462
D0103085,-0.45503113,0,0,0,0,0.34479565,5.2298308,65.78232,24.564784,42.271039
D0103086,0.35745528,0,0,0,0,0.3456669,5.1101556,66.632648,24.752334,41.662625
D0103087,-0.10306605,0,0,0,0,0.78908278,5.0756245,65.860151,24.689526,42.134356
D0103088,-0.65514282,0,0,0,0,0.50067651,5.144372,66.241592,24.712681,42.180948
D0103089,-0.50612988,0,0,0,0,0.76726305,5.0945108,66.523521,24.262643,42.373879
D0103090,-0.20121603,0,0,0,0,0.43920368,5.2439195,66.580894,24.816319,42.646772
D0103091,-0.11279567,0,0,0,0,0.98357494,5.2128712,65.463009,24.482822,41.906055
D0103092,-0.12931994,0,0,0,0,0.78499362,5.1130334,65.58643,24.696148,41.98466
D0103093,-0.17861245,0,0,0,0,0.39989488,5.2015016,66.253171,24.552757,41.634203
D0103094,-0.028275286,0,0,0,0,0.35243555,5.2897708,65.836633,24.893791,41.61682
D0103095,-0.276884,0,0,0,0,0.42086143,5.0910999,66.665417,24.757799,42.569724
D0103096,-0.81446028,0,0,0,0,0.53607853,5.2450008,65.706749,24.429029,42.008463
D0103097,-0.64173049,0,0,0,0,0.45234737,5.2260004,66.826424,24.104222,41.936655
D0103098,-0.5150126,0,0,0,0,0.55385738,5.0921729,66.813535,24.30256,42.606384
D0103099,-0.37925066,0,0,0,0,1.2153308,5.0986379,67.179956,24.391043,42.19603
D0103100,-0.16111421,0,0,0,0,0.36436198,5.2114929,65.465705,24.778785,41.742473
D0103101,-0.22118883,0,0,0,0,0.7278444,5.1554149,66.282346,24.253088,42.030725
D0103102,-0.26025358,0,0,0,0,0.45512711,5.161446,66.105646,24.762697,42.700054
D0103103,-1.045749,0,0,0,0,0.50508415,5.0892372,66.238312,24.188153,41.732443
D0103104,-0.47721553,0,0,0,0,0.32011816,5.1598721,66.601461,24.54584,42.297487
D0103105,-0.50544388,0,0,0,0,0.14870595,4.9925404,65.087543,23.933646,39.002654
D0103106,-0.71518014,0,0,0,0,0.41422353,5.0030982,64.475314,24.030635,39.754161
D0103107,-0.40098691,0,0,0,0,0.3583065,5.042676,65.781458,24.026307,39.931222
D0103108,-0.18701349,0,0,0,0,0.20912109,4.9752009,64.92313,23.628058,40.263021
D0103109,-0.37840296,0,0,0,0,0.32016358,5.0017195,65.255347,23.724659,40.265497
D0103110,-0.068458305,0,0,0,0,0.33817742,5.1068341,64.638069,24.063414,39.681352
D0103111,-0.71424077,0,0,0,0,0.22345278,5.0080538,64.924575,23.850602,40.511434
D0103112,-0.053421631,0,0,0,0,0.41537922,4.9649294,65.341804,24.015673,40.392449
D0103113,-0.4822657,0,0,0,0,0.19909642,5.0193775,65.251468,24.167784,39.836476
D0103114,-0.36002948,0,0,0,0,0.20477083,5.1031178,64.694783,24.160981,39.698833
D0103115,0.40466526,0,0,0,0,0.40916847,5.0457196,64.199575,23.987621,40.648444
D0103116,0.33392396,0,0,0,0,0.29313781,4.9404385,65.343455,24.330871,39.82879
D0103117,-0.39294198,0,0,0,0,0.49207901,5.0335088,64.488355,23.589755,40.330055
D0103118,-0.59931319,0,0,0,0,0.31077429,4.9258132,64.540322,23.769817,39.395724
D0103119,-0.31420961,0,0,0,0,0.2022833,5.0498098,65.144991,23.643816,40.151032
D0103120,0.0192628,0,0,0,0,0.37151132,5.125163,65.183548,24.117455,40.847487
D0103121,-0.48982226,0,0,0,0,0.19264003,5.0751892,65.526902,23.949128,39.386942
D0103122,0.15190811,0,0,0,0,0.29419693,4.8818544,65.29452,23.697443,40.044276
D0103123,-0.4355419,0,0,0,0,0.27643296,5.0831379,65.003972,23.943558,39.027923
D0103124,-0.48415202,0,0,0,0,0.52785762,4.9618074,65.276442,23.844373,40.098091
D0103125,-0.54167798,0,0,0,0,0.42879259,4.9883916,64.264765,23.327045,40.072476
D0103126,-0.66318007,0,0,0,0,0.231412,4.8945417,64.968488,23.664491,39.416224
D0103127,-0.3322369,0,0,0,0,0.43442793,5.0260204,64.414902,23.718008,39.781314
D0103128,-0.50767644,0,0,0,0,0.33684001,5.0510841,65.384468,23.637857,39.262319
D0103129,-0.47792946,0,0,0,0,0.39376718,4.9210743,65.459772,23.641031,39.877277
D0103130,-0.3107272,0,0,0,0,0.27392452,4.9153574,64.318468,23.840976,39.708568
D0103131,-0.010287184,0,0,0,0,0.29828888,4.945764,65.563737,23.949642,40.045993
D0103132,-0.18722924,0,0,0,0,0.28220759,4.9920237,64.657967,23.734352,39.804216
D0103133,-0.53219436,0,0,0,0,0.37470451,5.0038609,64.712696,23.987689,40.294887
D0103134,-0.047950352,0,0,0,0,0.4187444,4.9272788,64.780427,23.923479,40.195358
D0103135,-0.42762285,0,0,0,0,0.1477394,4.9954751,65.040905,24.003535,39.988218
D0103136,-0.04106703,0,0,0,0,0.19630096,4.9785091,65.141071,23.978941,40.609037
D0103137,-0.85866049,0,0,0,0,0.19356053,4.9794014,64.068903,23.753396,40.072666
D0103138,-1.0376019,0,0,0,0,0.19616533,4.986813,65.62199,23.800089,39.381455
D0103139,-0.37214961,0,0,0,0,0.31015516,5.0691162,64.72246,23.552275,40.52358
D0103140,-0.39708147,0,0,0,0,0.35976118,4.9385357,64.813398,23.927153,40.017495
D0103141,-1.0549119,0,0,0,0,0.20699644,4.8816291,64.846503,23.575273,39.664981
D0103142,-0.45432729,0,0,0,0,0.17627301,4.9522241,64.895936,23.762002,39.861078
D0103143,-0.84586583,0,0,0,0,0.25748227,4.9586774,65.230946,23.538478,39.154264
D0103144,-1.1448111,0,0,0,0,0.25542417,4.9844553,63.940834,23.591666,39.106005
D0103145,-0.75184673,0,0,0,0,0.27328323,4.9889916,64.277614,23.53425,40.630007
D0103146,-0.77600096,0,0,0,0,0.17999736,4.8938452,64.486548,23.910596,39.95026
D0103147,-1.0162771,0,0,0,0,0.33253718,4.9669527,64.480883,23.837188,40.036786
D0103148,-1.0462444,0,0,0,0,0.19682266,4.9966449,64.37754,23.665157,39.051076
D0103149,-0.59262215,0,0,0,0,0.19978884,5.0263568,64.532562,23.569495,40.012584
D0103150,-0.84611188,0,0,0,0,0.20574433,4.9965177,65.643584,23.782205,38.822328
D0103151,-0.26124899,0,0,0,0,0.28466675,5.0198838,65.184774,23.733738,39.725366
D0103152,-0.72555919,0,0,0,0,0.22720819,4.8016738,64.229373,23.97914,39.337654
D0103153,-1.0667519,0,0,0,0,0.26773652,5.027824,64.602133,23.519455,39.548456
D0103154,-1.0513971,0,0,0,0,0.29907936,4.8976816,64.827763,23.559884,39.527467
D0103155,-1.1753915,0,0,0,0,0.15095477,5.0594087,64.520164,23.539171,39.465266
D0103156,-0.62984561,0,0,0,0,0.16228668,4.9879985,64.144375,23.702269,40.368762
D0103157,-0.98255386,0,0,0,0,0.20857672,5.0036112,64.929888,23.40612,39.782444
D0103158,-0.99515216,0,0,0,0,0.15991032,4.9541084,64.604729,23.790912,39.699169
D0103159,-0.47590558,0,0,0,0,0.21146345,5.0341005,64.832568,23.685681,38.93528
D0103160,-1.5055299,0,0,0,0,0.34120113,5.0020544,65.177859,23.602793,38.811362
D0103161,-1.2819975,0,0,0,0,0.15198821,5.0187558,64.697312,23.396951,39.54769
D0103162,-0.38363288,0,0,0,0,0.20079663,4.9620429,64.72356,23.582455,40.02747
D0103163,-0.75314817,0,0,0,0,0.31649196,4.9476601,64.958776,23.928951,38.914952
D0103164,-0.44958717,0,0,0,0,0.31784525,4.9982019,65.141913,23.808177,40.234105
D0103165,-0.11133192,0,0,0,0,0.20748323,5.0253544,64.590489,24.108597,39.49584
D0103166,-0.73332015,0,0,0,0,0.17831766,5.0161764,65.274129,23.740729,39.603234
D0103167,-0.34960412,0,0,0,0,0.22562809,5.0120636,64.640743,23.806724,39.820326
D0103168,-0.34629787,0,0,0,0,0.23681491,4.9694915,65.502298,24.257392,39.686354
D0103169,-0.18109578,0,0,0,0,0.09018231,5.0276234,65.908214,23.867506,39.691694
D0103170,-0.19718702,0,0,0,0,0.26885971,5.0211448,64.419709,23.890357,39.943849
D0103171,-0.25239371,0,0,0,0,0.13329398,4.8817773,65.249291,23.544413,39.836982
D0103172,-0.29674858,0,0,0,0,0.19191938,5.0615921,64.787719,23.649515,40.133202
D0103173,-0.45103317,0,0,0,0,0.18373833,4.9934531,64.895141,23.850276,40.297592
D0103174,-0.5760463,0,0,0,0,0.19829062,4.9774437,64.883226,23.680644,39.933511
D0103175,-0.50579643,0,0,0,0,0.19170319,5.0008347,64.362669,23.55632,39.722228
D0103176,-0.21005961,0,0,0,0,0.13921599,5.0944372,65.367682,23.870105,40.191174
D0103177,-0.55963643,0,0,0,0,0.1323067,5.0975551,64.7402,23.485274,40.015198
D0103178,-0.37792649,0,0,0,0,0.12102415,4.916606,65.077979,23.629029,39.239373
D0103179,-0.35499492,0,0,0,0,0.2280004,5.0545244,64.930962,23.77739,40.569331
D0103180,-0.53325835,0,0,0,0,0.14124208,5.0290068,64.570158,23.602025,41.112159
D0103181,0.076132555,0,0,0,0,0.12799047,4.9871269,64.780355,24.120175,39.221917
D0103182,0.19202505,0,0,0,0,0.2403978,5.04843,65.183689,24.040179,40.606156
D0103183,-0.11560906,0,0,0,0,0.16571288,5.0460999,64.420436,24.095953,40.415232
D0103184,0.54264441,0,0,0,0,0.25731557,5.0641006,65.068613,24.162178,40.061328
D0103185,-0.24705932,0,0,0,0,0.22394032,5.0031664,64.879386,23.798818,39.317101
D0103186,-0.30293752,0,0,0,0,0.17731059,5.0674845,64.433701,23.614704,40.186321
D0103187,0.29278309,0,0,0,0,0.10752648,5.0818083,64.657754,23.690665,40.357833
D0103188,-0.14807979,0,0,0,0,0.27359488,5.0210373,64.45177,23.545643,39.806883
D0103189,-1.0750506,0,0,0,0,0.147928,5.1342713,65.950515,23.495563,40.725165
D0103190,-0.30857343,0,0,0,0,0.15371465,4.9670199,64.850011,23.721237,40.045572
D0103191,-0.060395585,0,0,0,0,0.11787048,5.1359359,65.048515,23.770358,39.595937
D0103192,-0.25839452,0,0,0,0,0.1557209,4.9675514,64.882349,23.515572,39.719511
D0103193,-0.63293631,0,0,0,0,0.23875651,5.0263307,65.106782,23.333039,40.775513
D0103194,-0.2035968,0,0,0,0,0.13963436,4.9074878,65.402505,23.634007,39.708182
D0103195,-0.59457627,0,0,0,0,0.18190716,4.9325188,65.790452,23.460698,40.468417
D0103196,-0.37166025,0,0,0,0,0.11360457,5.0365534,64.837452,23.988721,39.81116
D0103197,-0.13857869,0,0,0,0,0.1321744,4.9968352,64.886134,23.761298,40.32031
D0103198,-0.20595811,0,0,0,0,0.12448516,5.1735977,64.98168,23.501108,40.338004
D0103199,-0.47557639,0,0,0,0,0.19625115,4.978663,65.234048,23.853327,39.777891
D0103200,-0.48957136,0,0,0,0,0.15470855,4.9526491,64.61332,23.811187,40.280395
D0103201,-0.17716826,0,0,0,0,0.23864483,5.0226826,64.748638,23.501389,40.054888
D0103202,-0.68620869,0,0,0,0,0.19729632,4.8853921,64.049253,23.510977,40.747503
D0103203,-0.66048104,0,0,0,0,0.19180806,4.9738708,64.745005,23.989095,40.44523
D0103204,-0.73218269,0,0,0,0,0.65169955,4.931798,64.735063,23.643856,39.753404
D0103205,-0.040210528,0,0,0,0,0.36661236,4.9586632,64.58858,23.737446,40.74058
D0103206,-0.058115985,0,0,0,0,0.43048124,4.9360048,64.357853,23.629109,40.450443
D0103207,-0.1985486,0,0,0,0,0.33035764,4.9433986,64.43319,23.621481,40.943355
D0103208,-0.10958337,0,0,0,0,0.24458177,4.9788427,64.244979,23.617726,40.321598
D0103209,-0.62551851,0,0,0,0,0.28562105,5.0122656,64.858911,23.739039,41.156767
D0103210,-0.086288226,0,0,0,0,0.24933606,4.9026618,64.040727,24.191805,40.665028
D0103211,-0.76699771,0,0,0,0,0.20593874,4.9464299,64.148641,23.471851,40.496328
D0103212,-0.27442363,0,0,0,0,0.36558643,5.0553361,64.233531,24.046726,41.027197
D0103213,0.052206526,0,0,0,0,0.47784004,4.9573357,64.83463,23.923591,40.633769
D0103214,-0.12522723,0,0,0,0,0.26769982,4.984849,64.444504,24.153085,40.582774
D0103215,-0.52713803,0,0,0,0,0.1657825,4.8707767,64.702054,23.519106,41.004842
D0103216,-0.35559761,0,0,0,0,0.58255022,4.9828394,64.475416,23.781678,40.603218
D0103217,-0.45469418,0,0,0,0,0.58610163,4.9998179,65.01338,24.110901,39.482178
D0103218,-0.097662058,0,0,0,0,0.22230827,5.0019615,63.720708,23.573733,40.934633
D0103219,-0.78999533,0,0,0,0,0.26953198,4.985261,64.681091,23.734299,40.346216
D0103220,-0.31383028,0,0,0,0,0.32822804,4.9535761,64.941637,23.758235,39.648951
D0103221,-0.20921323,0,0,0,0,0.27508189,4.9357943,64.541876,23.753992,40.755283
D0103222,-0.5133554,0,0,0,0,0.17430994,4.8581634,64.989144,23.589025,40.706783
D0103223,-0.64717811,0,0,0,0,0.2219868,4.9745737,64.939743,24.095435,40.34263
D0103224,0.012805963,0,0,0,0,0.21283538,5.0973877,64.431994,23.903357,40.066535
D0103225,-0.21128467,0,0,0,0,0.32611903,4.9449442,64.055732,23.669948,40.895878
D0103226,0.15904806,0,0,0,0,0.47112408,4.8902429,63.811211,24.050191,40.30651
D0103227,-0.62428187,0,0,0,0,0.27585266,5.0659082,64.188756,23.204213,40.390429
D0103228,-0.71126443,0,0,0,0,0.29498297,4.9801187,64.185408,23.695414,40.832206
D0103229,-0.20197802,0,0,0,0,0.17518172,4.9138732,64.540096,23.820007,40.402657
D0103230,-0.95946314,0,0,0,0,0.30962134,4.9833524,65.393767,23.84294,40.249809
D0103231,-0.67460641,0,0,0,0,0.9510648,5.0508165,65.223203,23.830213,40.152443
D0103232,-0.87622718,0,0,0,0,0.23934284,5.0930812,64.952919,23.632301,40.41641
D0103233,0.11319029,0,0,0,0,0.21122462,4.9203416,64.939565,24.303237,40.879498
D0103234,0.23301484,0,0,0,0,0.32655236,4.9785948,64.690301,23.927626,40.774738
D0103235,-0.061521709,0,0,0,0,0.26023627,4.9343016,64.7386,23.652215,40.491064
D0103236,0.48223539,0,0,0,0,0.53348029,5.0312415,65.616918,23.778004,40.137195
D0103237,0.36467143,0,0,0,0,0.52730359,5.0683701,64.530338,23.806013,40.546893
D0103238,-0.096205536,0,0,0,0,0.45086203,5.0100885,65.349283,24.108524,40.457038
D0103239,-0.0060289217,0,0,0,0,0.20586233,5.0242115,65.088914,23.951071,40.959339
D0103240,0.60307368,0,0,0,0,0.56947071,5.0434647,65.311852,24.265397,39.268518
D0103241,0.071803383,0,0,0,0,0.47460641,5.0004137,64.03971,23.829829,40.706702
D0103242,-0.60932524,1,0,0,0,0.30981185,5.0486604,64.935843,23.636471,40.164384
D0103243,0.3298149,0,1,0,0,0.54797323,5.072899,64.04124,24.169284,41.240002
D0103244,-0.35073506,0,0,0,0,0.55430173,5.0423064,65.590791,23.941925,41.014221
D0103245,0.058666395,0,0,0,0,0.3718562,4.9758422,65.504767,23.779218,40.585775
D0103246,0.32310161,0,0,0,0,0.3440314,5.0768429,65.223261,23.756814,40.229718
D0103247,-0.71392579,0,0,0,0,0.3355804,5.0324925,65.619699,23.579123,40.100795
D0103248,-0.26272617,0,0,0,0,0.32340109,4.9086258,64.831139,24.067044,40.25549
D0103249,0.53181523,0,0,0,0,0.41136273,4.9772807,65.135434,24.149582,40.598237
D0103250,0.29878057,0,0,0,0,0.57751293,4.9922138,65.131148,24.182688,40.838852
D0103251,-0.23872154,0,0,0,0,0.30135124,5.0104875,65.443882,23.560401,40.716327
D0103252,-0.19298298,1,0,0,0,0.34866684,5.0427195,64.741838,23.731509,39.961077
D0103253,-0.20989371,0,0,0,0,0.45782411,5.0329878,65.623451,23.88479,41.380596
D0103254,-0.57943791,0,0,0,0,0.49245471,4.9530904,64.954112,23.678628,39.416185
D0103255,0.40152915,0,0,0,0,0.38686095,5.0268216,64.866738,24.351674,40.955883
D0103256,0.18194204,0,0,0,0,0.38584951,5.0810566,65.136296,23.674197,41.576061
D0103257,-0.37603908,0,0,0,0,0.74098327,4.8901418,65.021919,23.960663,40.935724
D0103258,-0.6272899,0,0,0,0,0.23255614,4.9533112,64.771714,23.660231,40.303973
D0103259,-0.49006617,0,0,0,0,0.33927928,5.0015608,64.905661,23.848592,40.255529
D0103260,-0.30247086,0,0,0,0,0.39890115,5.050832,64.619442,23.706755,40.889292
D0103261,-0.49381314,0,0,0,0,0.55660848,4.9524598,64.232298,23.829432,40.610055
D0103262,0.05927102,0,0,0,0,0.81684695,5.0707602,65.74476,24.131489,40.894533
D0103263,-0.37028788,0,0,0,0,0.45832653,5.0759994,64.783956,23.898439,40.545328
D0103264,0.1477705,0,0,0,0,0.49629059,5.0277227,65.30339,23.872172,40.878648
D0103265,-0.8133465,0,0,0,0,0.24413161,4.9664287,64.789597,23.70584,39.807851
D0103266,0.096448383,0,0,0,0,0.60513751,5.0043304,65.23221,24.075846,40.092602
D0103267,-0.62618717,0,0,0,0,0.25653436,5.0386624,65.514142,24.151576,40.57608
D0103268,-0.53461068,0,0,0,0,0.20242605,5.0072702,64.422799,23.8224,39.422851
D0103269,-0.75203039,0,0,0,0,0.3954055,5.0055588,64.454732,23.88026,40.460173
D0103270,-0.0034726271,0,0,0,0,0.29225107,5.0256267,65.820118,23.557304,39.625489
D0103271,-0.79134507,0,1,0,0,0.13349088,4.8710544,64.843189,23.624212,39.945535
D0103272,-0.41183527,0,0,0,0,0.46918082,5.092624,64.807956,24.128135,40.286872
D0103273,-0.54132089,0,0,0,0,0.21587652,4.995328,65.160909,24.203289,39.860685
D0103274,-0.95953204,0,1,0,0,0.26576716,5.0583255,65.175942,23.689653,39.206052
D0103275,-0.86839072,0,0,0,0,0.29379466,5.0369125,64.467184,23.892088,39.721655
D0103276,-0.73708409,0,0,0,0,0.2492931,5.010682,65.297903,23.650495,39.418858
D0103277,-0.92264259,0,0,0,0,0.37871876,5.010651,65.100093,23.790749,38.884521
D0103278,-0.40109844,0,0,0,0,0.20332362,5.0911182,64.83725,23.541069,39.650303
D0103279,-0.80781299,0,0,0,0,0.31929353,4.9631034,65.079352,24.008417,40.132087
D0103280,-0.45755138,0,0,0,0,0.41744996,4.9377737,64.692862,23.985462,39.758506
D0103281,-0.96150323,0,0,0,0,0.14777611,4.9643271,64.630714,23.783395,39.322026
D0103282,-0.6849375,0,0,0,0,0.2722634,4.9661805,64.950142,24.204585,39.813167
D0103283,-0.47152186,0,0,0,0,0.25819214,5.0129321,65.053648,23.901164,39.011156
D0103284,-0.69148291,0,0,0,0,0.68493244,4.9247581,64.96522,23.758883,40.030101
D0103285,-0.34800955,0,0,0,0,0.21408652,4.957659,64.583302,23.596148,40.177506
D0103286,-0.52411723,0,0,0,0,0.45598049,5.0351372,65.883666,23.748536,39.54298
D0103287,-0.63181912,0,0,0,0,0.39122197,4.8791166,65.562249,23.9221,39.543695
D0103288,-0.85431061,0,0,0,0,0.28585562,5.021098,64.800715,23.885382,39.140601
D0103289,0.20547811,0,0,0,0,0.77218858,5.1002373,64.713628,24.102607,39.720451
D0103290,-0.10885685,0,0,0,0,0.47715113,5.0619772,64.929702,23.844858,40.039862
D0103291,-0.69066805,0,0,0,0,0.34502034,5.0377823,65.002528,23.978646,39.292648
D0103292,-0.82226205,0,0,0,0,0.19197849,5.0405153,64.312116,23.732323,39.401446
D0103293,-0.71998715,0,0,0,0,0.33491758,5.0244113,65.154246,23.902433,39.595332
D0103294,-0.072877589,0,0,0,0,0.26623208,5.1317851,65.223466,24.069005,39.611912
D0103295,-0.79426449,0,0,0,0,0.22945881,4.9672191,65.254662,23.652804,39.361547
D0103296,-0.37779881,0,0,0,0,0.2649262,4.9948923,64.439271,23.711911,40.059899
D0103297,0.10015083,0,0,0,0,0.23561784,4.9292354,65.089997,24.074434,40.07435
D0103298,0.16929343,1,0,0,0,0.27824871,5.014207,64.482521,24.341755,39.613346
D0103299,-0.29974905,0,0,0,0,0.38332385,5.1089979,65.120127,24.200749,39.624215
D0103300,-0.17471683,0,0,0,0,0.18149115,4.9804607,65.348707,24.1504,39.20397
D0103301,-0.27963933,0,0,0,0,0.24077235,4.9747657,65.053096,23.992897,40.013048
D0103302,-0.36438093,0,0,0,0,0.23840384,5.0555989,64.525163,24.108959,39.924516
D0103303,-0.14744717,0,0,0,0,0.35156524,5.0048215,64.243766,24.405497,40.194446
